5.236012,0.348731,0.017718,2,0.009987,0.007731,0.00453
5.249054,0.348238,0.018038,2,0.010307,0.007731,0.001766
5.267,0.351427,0.010555,2,0.010555,0,0.003977
5.297988,0.355377,0.010385,2,0.010385,0,0.003089
5.31103,0.342211,0.010086,2,0.010086,0,0.002119
5.328976,0.350287,0.017032,2,0.010005,0.007027,0.001909
5.342018,0.346354,0.016725,2,0.009698,0.007027,0.001378
5.359964,0.339437,0.017787,2,0.009952,0.007835,0.00153
5.373006,0.339268,0.01739,2,0.009555,0.007835,0.001307
5.390952,0.343668,0.016983,2,0.009956,0.007027,0.001601
5.403994,0.340532,0.01661,2,0.009582,0.007027,0.001717
5.421939,0.336218,0.016825,2,0.009798,0.007027,0.0018
5.434981,0.338573,0.016257,2,0.009229,0.007027,0.00174
5.452927,0.343759,0.016303,2,0.009328,0.006975,0.002266
5.465969,0.341059,0.01571,2,0.008735,0.006975,0.001852
5.483914,0.332504,0.015711,2,0.008736,0.006975,0.002282
5.496956,0.334326,0.016396,2,0.009421,0.006975,0.001714
5.514902,0.337413,0.014371,2,0.008557,0.005814,0.00128
5.527944,0.336552,0.014156,2,0.008342,0.005814,0.001442
5.545889,0.338275,0.00836,2,0.00836,0,0.001228
5.576877,0.338383,0.009608,2,0.009608,0,0.001268
5.589918,0.33584,0.007915,2,0.007915,0,0.001177
5.607864,0.334739,0.008072,2,0.008072,0,0.001462
5.620905,0.334994,0.007743,2,0.007743,0,0.001309
5.638851,0.334735,0.007847,2,0.007847,0,0.001631
5.651893,0.334757,0.007474,2,0.007474,0,0.001474
5.68288,0.330969,0.007206,2,0.007206,0,0.001301
5.700825,0.334916,0.007337,2,0.007337,0,0.001586
5.713867,0.329449,0.008144,2,0.008144,0,0.00113
5.731812,0.326444,0.007305,2,0.007305,0,0.001474
5.744854,0.33316,0.007325,2,0.007325,0,0.00117
5.762799,0.331184,0.007564,2,0.007564,0,0.001399
5.775841,0.330868,0.007603,2,0.007603,0,0.001217
5.793786,0.340807,0.007848,2,0.007848,0,0.001425
5.824773,0.33655,0.013056,2,0.008039,0.005016,0.001657
5.837814,0.334706,0.012993,2,0.007977,0.005016,0.001141
5.855759,0.33308,0.013665,2,0.008163,0.005502,0.001774
5.868801,0.33415,0.013741,2,0.008239,0.005502,0.001089
5.886746,0.337217,0.008364,2,0.008364,0,0.001642
5.899787,0.331852,0.008496,2,0.008496,0,0.001046
5.917733,0.340955,0.00864,2,0.00864,0,0.001875
5.930774,0.330563,0.008753,2,0.008753,0,0.001107
5.948719,0.342465,0.00896,2,0.00896,0,0.002184
5.961761,0.330142,0.009009,2,0.009009,0,0.001223
5.979705,0.340895,0.009226,2,0.009226,0,0.001744
5.992747,0.339058,0.009348,2,0.009348,0,0.001358
6.023733,0.331733,0.009334,2,0.009334,0,0.001383
6.041678,0.33563,0.015909,2,0.009472,0.006437,0.001627
6.054719,0.33532,0.015745,2,0.009308,0.006437,0.00144
6.072664,0.338112,0.009582,2,0.009582,0,0.001389
6.103651,0.336552,0.015621,2,0.010538,0.005083,0.001433
6.116692,0.333721,0.014292,2,0.009209,0.005083,0.001411
6.134636,0.339113,0.00944,2,0.00944,0,0.001482
6.165623,0.339624,0.01456,2,0.009477,0.005083,0.001409
6.178664,0.338252,0.014125,2,0.009042,0.005083,0.002759
6.196609,0.338906,0.009252,2,0.009252,0,0.001358
6.227594,0.33575,0.014149,2,0.009066,0.005083,0.001355
6.240635,0.336396,0.013628,2,0.008545,0.005083,0.001385
6.25858,0.342737,0.008953,2,0.008953,0,0.001247
6.271621,0.326792,0.008337,2,0.008337,0,0.001184
6.289566,0.337378,0.008795,2,0.008795,0,0.00118
6.320551,0.336924,0.008861,2,0.008861,0,0.001192
6.333592,0.331705,0.008493,2,0.008493,0,0.001154
6.351537,0.337599,0.010449,2,0.010449,0,0.001312
6.382523,0.333664,0.008618,2,0.008618,0,0.001744
6.395564,0.331693,0.008294,2,0.008294,0,0.001733
6.426549,0.332847,0.008109,2,0.008109,0,0.001739
6.444493,0.332514,0.012337,2,0.008204,0.004132,0.001748
6.457534,0.332788,0.012164,2,0.008032,0.004132,0.00143
6.48852,0.322857,0.009767,2,0.009767,0,9.78E-04
6.506464,0.328672,0.010142,2,0.010142,0,0.001203
6.537449,0.319323,0.008702,2,0.008702,0,0.001208
6.55049,0.319797,0.00893,2,0.00893,0,0.001133
6.568434,0.327745,0.009272,2,0.009272,0,0.001621
6.581475,0.320738,0.009405,2,0.009405,0,0.001278
6.599419,0.32416,0.009411,2,0.009411,0,0.002288
6.61246,0.323515,0.009681,2,0.009681,0,0.001653
6.643445,0.32436,0.009606,2,0.009606,0,0.00206
6.661389,0.318423,0.009391,2,0.009391,0,0.002601
6.705415,0.317126,0.009644,2,0.009644,0,0.001306
6.723359,0.313468,0.012357,2,0.009611,0.002746,0.001301
6.736399,0.314577,0.012554,2,0.009807,0.002746,0.001081
6.754343,0.316008,0.013045,2,0.010107,0.002938,0.001097
6.767384,0.314823,0.014309,2,0.011371,0.002938,0.001146
6.785328,0.314728,0.013967,2,0.010552,0.003414,0.00144
6.798368,0.315446,0.013962,2,0.010548,0.003414,0.00133
6.816312,0.317011,0.010843,2,0.010843,0,0.001525
6.829353,0.311605,0.010603,2,0.010603,0,0.001354
6.847297,0.3171,0.01448,2,0.011022,0.003457,0.001601
6.860337,0.315949,0.014113,2,0.010655,0.003457,0.001272
6.878281,0.314263,0.014377,2,0.010919,0.003457,0.001653
6.891322,0.31412,0.013938,2,0.010481,0.003457,0.00118
6.909266,0.315652,0.010718,2,0.010718,0,0.001601
6.94025,0.313404,0.010771,2,0.010771,0,0.001488
6.95329,0.31048,0.010397,2,0.010397,0,0.001254
6.971234,0.310085,0.010701,2,0.010701,0,0.001418
7.002218,0.312129,0.014692,2,0.012141,0.002551,0.001599
7.015258,0.310142,0.012857,2,0.010307,0.002551,0.001425
7.033202,0.310591,0.01062,2,0.01062,0,0.001871
7.046243,0.314049,0.010243,2,0.010243,0,0.001645
7.064186,0.312786,0.013732,2,0.010378,0.003353,0.002074
7.077227,0.311265,0.013291,2,0.009938,0.003353,0.001824
7.09517,0.308941,0.010068,2,0.010068,0,0.002304
7.126154,0.309745,0.012409,2,0.009858,0.002551,0.002277
7.139194,0.308113,0.012164,2,0.009613,0.002551,0.001734
7.157137,0.311587,0.012072,2,0.009834,0.002238,0.001865
7.170178,0.310825,0.011823,2,0.009586,0.002238,0.001596
7.188121,0.311106,0.010299,2,0.009876,4.23E-04,0.001793
7.201161,0.312611,0.010287,2,0.009864,4.23E-04,0.001463
7.219105,0.307114,0.010274,2,0.010274,0,0.001567
7.232145,0.305322,0.010206,2,0.010206,0,0.001299
7.250088,0.30185,0.012737,2,0.012737,0,0.001647
7.263129,0.313957,0.010795,2,0.010795,0,0.001513
7.294112,0.307522,0.011118,2,0.011118,0,0.001663
7.312055,0.304474,0.011276,2,0.011276,0,0.002169
7.343039,0.300916,0.011452,2,0.011452,0,0.002185
7.356079,0.299821,0.011484,2,0.011484,0,0.001946
7.374022,0.301041,0.011591,2,0.011591,0,0.002076
7.387062,0.308799,0.011763,2,0.011763,0,0.001891
7.405005,0.298393,0.011914,2,0.011914,0,0.002085
7.415662,0.295945,0.009228,3,0.009228,0,0.002223
7.418045,0.304067,0.011955,2,0.011955,0,0.001671
7.435988,0.303521,0.014087,2,0.012679,0.001408,0.002459
7.441749,0.301078,0.009157,3,0.009157,0,0.002462
7.449028,0.304178,0.014396,2,0.012988,0.001408,0.001595
7.466971,0.304676,0.014968,2,0.012748,0.00222,0.002116
7.477636,0.292002,0.008984,3,0.008984,0,0.002022
7.480011,0.302397,0.014752,2,0.012532,0.00222,0.001521
7.503724,0.290086,0.008978,3,0.008978,0,0.002091
7.543275,0.289956,0.008728,1,0.008728,0,0.001998
7.565698,0.300462,0.009222,3,0.009222,0,0.002027
7.585451,0.296931,0.008028,1,0.008028,0,0.002831
7.601586,0.295631,0.01597,3,0.009042,0.006928,0.001482
7.605367,0.297587,0.008841,1,0.008841,0,0.002767
7.627673,0.295858,0.016086,3,0.009159,0.006928,0.002232
7.647542,0.299358,0.007771,1,0.007771,0,0.003259
7.663561,0.294307,0.012194,3,0.008994,0.003201,0.001541
7.689648,0.299322,0.01221,3,0.00901,0.003201,0.002496
7.709633,0.299798,0.014148,1,0.007334,0.006814,0.004108
7.725536,0.304621,0.008981,3,0.008981,0,0.001762
7.729549,0.308445,0.014753,1,0.00794,0.006814,0.003377
7.751623,0.302258,0.008816,3,0.008816,0,0.002651
7.771725,0.303625,0.007179,1,0.007179,0,0.003741
7.787511,0.305329,0.008885,3,0.008885,0,0.001753
7.813598,0.309478,0.00877,3,0.00877,0,0.003533
7.833817,0.31085,0.020168,1,0.007028,0.01314,0.003077
7.849485,0.314179,0.009497,3,0.008961,5.36E-04,0.001753
7.853732,0.313191,0.020759,1,0.00762,0.01314,0.002605
7.875572,0.314449,0.009374,3,0.008838,5.36E-04,0.004275
7.895908,0.309677,0.007151,1,0.007151,0,0.003068
7.91146,0.318842,0.008895,3,0.008895,0,0.002003
7.937547,0.33228,0.008816,3,0.008816,0,0.003239
7.957999,0.319663,0.007255,1,0.007255,0,0.003566
7.973435,0.33775,0.008801,3,0.008801,0,0.002455
7.977915,0.332287,0.007464,1,0.007464,0,0.003423
7.999522,0.344559,0.00857,3,0.00857,0,0.00385
8.020091,0.339479,0.019422,1,0.007253,0.01217,0.003848
8.03541,0.356433,0.008588,3,0.008588,0,0.002484
8.040007,0.346183,0.019605,1,0.007435,0.01217,0.003513
8.061497,0.358765,0.008257,3,0.008257,0,0.003787
8.082183,0.354295,0.007384,1,0.007384,0,0.003672
8.097384,0.38076,0.008524,3,0.008524,0,0.002299
8.102098,0.367432,0.007475,1,0.007475,0,0.003242
8.123471,0.383797,0.008292,3,0.008292,0,0.003477
8.144275,0.382517,0.023699,1,0.007625,0.016075,0.003456
8.15936,0.402647,0.008616,3,0.008616,0,0.002132
8.16419,0.390596,0.023813,1,0.007739,0.016075,0.003549
8.185446,0.409414,0.008464,3,0.008464,0,0.003254
8.206366,0.399667,0.007968,1,0.007968,0,0.003752
8.221334,0.430346,0.008938,3,0.008938,0,0.002211
8.226282,0.431139,0.007999,1,0.007999,0,0.004344
8.24742,0.435924,0.008685,3,0.008685,0,0.00367
8.268457,0.42664,0.008261,1,0.008261,0,0.004534
8.283309,0.457717,0.009121,3,0.009121,0,0.002735
8.288374,0.449402,0.009543,1,0.009543,0,0.004996
8.309396,0.472264,0.009195,3,0.009195,0,0.004747
8.330549,0.444711,0.00831,1,0.00831,0,0.005233
8.345284,0.490949,0.009134,3,0.009134,0,0.003622
8.350466,0.485333,0.008255,1,0.008255,0,0.005317
8.37137,0.492259,0.008859,3,0.008859,0,0.005466
8.392641,0.493566,0.00856,1,0.00856,0,0.005736
8.407259,0.50956,0.008877,3,0.008877,0,0.003426
8.412558,0.520768,0.008512,1,0.008512,0,0.005041
8.454734,0.513595,0.00879,1,0.00879,0,0.005619
8.469234,0.520613,0.009353,3,0.009353,0,0.006253
8.474649,0.535468,0.008585,1,0.008585,0,0.004835
8.495319,0.512465,0.00944,3,0.00944,0,0.004396
8.516826,0.556748,0.024801,1,0.010177,0.014624,0.005813
8.536741,0.569042,0.023727,1,0.009103,0.014624,0.005224
8.578918,0.595078,0.024072,1,0.009448,0.014624,0.006581
8.598833,0.611133,0.024089,1,0.009465,0.014624,0.00592
8.641009,0.634832,0.009705,1,0.009705,0,0.007684
8.660925,0.656694,0.009583,1,0.009583,0,0.006743
8.703102,0.663773,0.009677,1,0.009677,0,0.00831
8.723018,0.711026,0.00989,1,0.00989,0,0.007404
8.765194,0.722276,0.025264,1,0.009765,0.0155,0.008672
8.78511,0.745771,0.025497,1,0.009997,0.0155,0.007131
8.827286,0.77417,0.00997,1,0.00997,0,0.008921
8.847201,0.809085,0.010394,1,0.010394,0,0.007118
8.889379,0.834703,0.010318,1,0.010318,0,0.009532
8.909294,0.865848,0.011617,1,0.011617,0,0.007211
8.95147,0.906745,0.030888,1,0.010736,0.020152,0.009899
8.971386,0.933132,0.031595,1,0.011443,0.020152,0.008042
9.013563,0.985759,0.031965,1,0.011317,0.020648,0.011139
9.033479,1.013574,0.032572,1,0.011924,0.020648,0.008923
9.075656,1.074341,0.032967,1,0.011692,0.021275,0.013358
9.095572,1.098458,0.033586,1,0.012312,0.021275,0.010793
9.137748,1.140848,0.011875,1,0.011875,0,0.014987
9.157663,1.189998,0.012608,1,0.012608,0,0.011871
9.199841,1.198091,0.013553,1,0.013553,0,0.015253
9.219756,1.239415,0.012782,1,0.012782,0,0.011253
9.261933,1.243921,0.012362,1,0.012362,0,0.015083
9.281849,1.296525,0.01308,1,0.01308,0,0.011477
9.324026,1.277842,0.012522,1,0.012522,0,0.015458
9.343942,1.320484,0.013209,1,0.013209,0,0.012067
9.386119,1.320874,0.012828,1,0.012828,0,0.016483
9.406034,1.343641,0.013608,1,0.013608,0,0.012952
9.448211,1.320944,0.012877,1,0.012877,0,0.017253
9.468127,1.366613,0.013319,1,0.013319,0,0.014277
9.510303,1.360998,0.052078,1,0.012986,0.039091,0.018345
9.53022,1.355894,0.052337,1,0.013246,0.039091,0.014435
9.592313,1.37745,0.01297,1,0.01297,0,0.01442
9.63449,1.342224,0.012598,1,0.012598,0,0.017159
9.654406,1.388907,0.012783,1,0.012783,0,0.014293
9.696583,1.378186,0.050807,1,0.012555,0.038252,0.016548
9.716498,1.372741,0.050991,1,0.01274,0.038252,0.013843
9.758676,1.374308,0.050618,1,0.012366,0.038252,0.01685
9.778591,1.383509,0.05186,1,0.013608,0.038252,0.013633
9.820768,1.401554,0.048098,1,0.012731,0.035367,0.017148
9.840684,1.400946,0.048286,1,0.012919,0.035367,0.013928
9.882862,1.381975,0.012921,1,0.012921,0,0.01708
9.944955,1.403884,0.047618,1,0.013003,0.034615,0.017505
9.96487,1.405116,0.047702,1,0.013087,0.034615,0.014221
10.007048,1.390419,0.012986,1,0.012986,0,0.018391
10.026963,1.411393,0.01313,1,0.01313,0,0.014097
10.069141,1.385058,0.012906,1,0.012906,0,0.018405
10.089057,1.409214,0.012961,1,0.012961,0,0.013976
10.15115,1.403579,0.012883,1,0.012883,0,0.013391
10.193328,1.387227,0.012901,1,0.012901,0,0.017675
10.213243,1.402636,0.013034,1,0.013034,0,0.012981
10.255422,1.38676,0.01295,1,0.01295,0,0.016001
10.317514,1.392928,0.03776,1,0.013105,0.024655,0.015526
10.33743,1.386584,0.03805,1,0.013395,0.024655,0.012837
10.379608,1.380945,0.037866,1,0.013211,0.024655,0.015669
10.399524,1.37981,0.038182,1,0.013527,0.024655,0.013359
10.441702,1.365079,0.013333,1,0.013333,0,0.015863
10.461617,1.387649,0.013653,1,0.013653,0,0.012938
10.503796,1.367569,0.037077,1,0.013317,0.02376,0.01593
10.523711,1.364431,0.037379,1,0.013619,0.02376,0.012858
10.565889,1.357785,0.037057,1,0.013297,0.02376,0.016205
10.585804,1.348218,0.037301,1,0.013542,0.02376,0.013554
10.627982,1.334477,0.036872,1,0.013112,0.02376,0.016095
10.647898,1.326833,0.037181,1,0.013421,0.02376,0.013229
10.690076,1.315149,0.039578,1,0.013049,0.026529,0.01538
10.709991,1.307018,0.039836,1,0.013307,0.026529,0.012075
10.752171,1.276534,0.01283,1,0.01283,0,0.014754
10.772085,1.299366,0.01334,1,0.01334,0,0.011313
10.814264,1.25932,0.013138,1,0.013138,0,0.014445
10.834179,1.284888,0.013961,1,0.013961,0,0.011723
10.876358,1.241902,0.013056,1,0.013056,0,0.013792
10.896274,1.256114,0.013391,1,0.013391,0,0.011621
10.938452,1.236063,0.037674,1,0.013077,0.024597,0.013683
10.958367,1.227303,0.038001,1,0.013404,0.024597,0.011788
11.000546,1.196452,0.013009,1,0.013009,0,0.014499
11.020461,1.20853,0.013303,1,0.013303,0,0.011615
11.06264,1.171723,0.012947,1,0.012947,0,0.014887
11.082555,1.202503,0.013329,1,0.013329,0,0.011585
11.124734,1.158244,0.012936,1,0.012936,0,0.014222
11.14465,1.177233,0.013231,1,0.013231,0,0.011203
11.186828,1.13663,0.012764,1,0.012764,0,0.01372
11.206743,1.143696,0.013083,1,0.013083,0,0.010655
11.248922,1.118663,0.031348,1,0.01257,0.018778,0.013159
11.268838,1.109606,0.031662,1,0.012884,0.018778,0.009994
11.311016,1.088955,0.029701,1,0.01386,0.01584,0.012495
11.330932,1.08514,0.02854,1,0.012699,0.01584,0.009857
11.373111,1.059543,0.012348,1,0.012348,0,0.012145
11.393026,1.055354,0.01249,1,0.01249,0,0.009688
11.435205,1.032139,0.012267,1,0.012267,0,0.011635
11.45512,1.034305,0.012558,1,0.012558,0,0.009079
11.497299,1.001327,0.012251,1,0.012251,0,0.011325
11.517215,1.012968,0.012546,1,0.012546,0,0.008864
11.559394,0.97675,0.012187,1,0.012187,0,0.011147
11.579309,0.987696,0.012574,1,0.012574,0,0.008881
11.621489,0.942418,0.012087,1,0.012087,0,0.010817
11.641403,0.950193,0.012043,1,0.012043,0,0.00855
11.683583,0.915561,0.012051,1,0.012051,0,0.010837
11.703498,0.914245,0.012854,1,0.012854,0,0.00853
11.745677,0.863318,0.011704,1,0.011704,0,0.01032
11.765593,0.868261,0.011872,1,0.011872,0,0.008304
11.807772,0.823606,0.011356,1,0.011356,0,0.009705
11.827687,0.823245,0.011487,1,0.011487,0,0.007725
11.869866,0.779138,0.011012,1,0.011012,0,0.008675
11.889782,0.779393,0.011111,1,0.011111,0,0.006897
11.931961,0.750039,0.010954,1,0.010954,0,0.008091
11.951877,0.750874,0.011099,1,0.011099,0,0.006406
11.994057,0.723441,0.010785,1,0.010785,0,0.007756
12.013971,0.715965,0.010913,1,0.010913,0,0.006241
12.056151,0.694147,0.010756,1,0.010756,0,0.007746
12.076066,0.696664,0.011193,1,0.011193,0,0.005848
12.118246,0.668975,0.01072,1,0.01072,0,0.007206
12.138161,0.669924,0.010815,1,0.010815,0,0.005882
12.180341,0.643972,0.010622,1,0.010622,0,0.006502
12.200256,0.642232,0.010729,1,0.010729,0,0.005712
12.242435,0.625092,0.010787,1,0.010787,0,0.006521
12.262351,0.624601,0.010704,1,0.010704,0,0.005465
12.304531,0.597441,0.010445,1,0.010445,0,0.006512
12.324446,0.593897,0.010579,1,0.010579,0,0.005314
12.366626,0.578667,0.010311,1,0.010311,0,0.00633
12.386541,0.577376,0.010407,1,0.010407,0,0.005059
12.428721,0.556058,0.010082,1,0.010082,0,0.006057
12.448636,0.564564,0.010299,1,0.010299,0,0.005018
12.490816,0.539007,0.009901,1,0.009901,0,0.006137
12.510732,0.552958,0.010226,1,0.010226,0,0.005009
12.552912,0.527229,0.009884,1,0.009884,0,0.005908
12.572826,0.543025,0.010087,1,0.010087,0,0.004916
12.615006,0.52797,0.022734,1,0.009744,0.01299,0.005852
12.634922,0.522245,0.022907,1,0.009917,0.01299,0.00478
12.677102,0.5137,0.009721,1,0.009721,0,0.005979
12.697018,0.515951,0.009838,1,0.009838,0,0.004503
12.739198,0.500012,0.009913,1,0.009913,0,0.005442
12.759112,0.512005,0.009849,1,0.009849,0,0.004331
12.801293,0.496904,0.010749,1,0.010749,0,0.005164
12.821208,0.494059,0.010695,1,0.010695,0,0.004145
12.863388,0.490429,0.009658,1,0.009658,0,0.005056
12.883304,0.496648,0.010367,1,0.010367,0,0.004089
12.925484,0.485606,0.00974,1,0.00974,0,0.004975
12.945399,0.495841,0.009971,1,0.009971,0,0.004053
12.987579,0.4792,0.00985,1,0.00985,0,0.004841
13.007495,0.49725,0.010556,1,0.010556,0,0.003965
13.049675,0.482036,0.009928,1,0.009928,0,0.004818
13.111771,0.481434,0.016307,1,0.010056,0.006251,0.00486
13.131686,0.485994,0.017412,1,0.011161,0.006251,0.004063
13.173866,0.48244,0.010187,1,0.010187,0,0.004965
13.235962,0.47952,0.010291,1,0.010291,0,0.005123
13.298059,0.480659,0.017647,1,0.010341,0.007306,0.005121
13.317973,0.485157,0.017905,1,0.0106,0.007306,0.004116
13.360154,0.478603,0.010458,1,0.010458,0,0.004909
13.42225,0.485654,0.011257,1,0.011257,0,0.004987
13.484346,0.481394,0.022235,1,0.010601,0.011634,0.004739
13.504261,0.483952,0.022475,1,0.010841,0.011634,0.004067
13.546442,0.489336,0.022404,1,0.01077,0.011634,0.00477
13.566357,0.490111,0.022609,1,0.010975,0.011634,0.0042
13.608538,0.485935,0.010794,1,0.010794,0,0.005135
13.690549,0.506274,0.011447,1,0.011447,0,0.003953
13.752645,0.509981,0.011599,1,0.011599,0,0.004036
13.794827,0.50453,0.022235,1,0.011379,0.010856,0.004819
